Country/Region,Province/State,time,temperatureMin,temperatureMax
Argentina,,2020-03-01,64.65,103.38
Argentina,,2020-03-02,74.25,99.94
Argentina,,2020-03-03,75.41,99.95
Argentina,,2020-03-04,69.53,98.48
Argentina,,2020-03-05,71.4,94.9
Argentina,,2020-03-06,65.74,96.67
Argentina,,2020-03-07,71.13,93.91
Argentina,,2020-03-08,61.72,86.86
Argentina,,2020-03-09,54.26,87.25
Argentina,,2020-03-10,58.91,87.61
Argentina,,2020-03-11,64.0,86.7
Argentina,,2020-03-12,61.41,91.99
Argentina,,2020-03-13,70.44,92.35
Argentina,,2020-03-14,57.27,79.2
Argentina,,2020-03-15,50.44,81.66
Argentina,,2020-03-16,53.19,85.54
Argentina,,2020-03-17,62.77,78.67
Argentina,,2020-03-18,58.92,75.02
Argentina,,2020-03-19,54.39,82.4
Argentina,,2020-03-20,51.75,92.12
Argentina,,2020-03-21,61.37,94.99
Argentina,,2020-03-22,63.42,92.54
Argentina,,2020-03-23,71.12,95.34
Argentina,,2020-03-24,66.98,88.42
Argentina,,2020-03-25,60.55,82.23
Argentina,,2020-03-26,49.06,82.09
Argentina,,2020-03-27,61.56,88.63
Argentina,,2020-03-28,65.36,89.58
Argentina,,2020-03-29,59.4,77.94
Argentina,,2020-03-30,58.57,67.96
Argentina,,2020-03-31,49.61,72.6
Argentina,,2020-04-01,58.91,75.74
Argentina,,2020-04-02,50.06,74.7
Argentina,,2020-04-03,46.42,75.98
Argentina,,2020-04-04,55.84,74.64
Argentina,,2020-04-05,51.88,77.42
Argentina,,2020-04-06,47.01,66.68
Argentina,,2020-04-07,38.32,71.5
Argentina,,2020-04-08,40.24,76.8
Argentina,,2020-04-09,51.26,78.6
Argentina,,2020-04-10,53.61,80.31
Argentina,,2020-04-11,57.48,76.21
Argentina,,2020-04-12,55.95,67.15
Argentina,,2020-04-13,50.66,72.71
Argentina,,2020-04-14,44.07,73.22
Argentina,,2020-04-15,45.35,75.97
Argentina,,2020-04-16,57.97,81.93
Argentina,,2020-04-17,59.49,86.13
Argentina,,2020-04-18,62.66,86.3
Argentina,,2020-04-19,61.32,81.71
Argentina,,2020-04-20,52.18,74.1
Armenia,,2019-12-31,10.77,26.05
Armenia,,2020-01-01,10.28,23.6
Armenia,,2020-01-02,10.41,21.06
Armenia,,2020-01-03,12.88,25.18
Armenia,,2020-01-04,8.85,23.11
Armenia,,2020-01-05,7.93,23.67
Armenia,,2020-01-06,12.9,26.79
Armenia,,2020-01-07,13.04,26.13
Armenia,,2020-01-08,12.46,24.06
Armenia,,2020-01-09,8.43,22.49
Armenia,,2020-01-10,7.74,21.41
Armenia,,2020-01-11,8.77,26.37
Armenia,,2020-01-12,10.12,21.57
Armenia,,2020-01-13,8.39,26.95
Armenia,,2020-01-14,13.58,28.39
Armenia,,2020-01-15,9.4,21.42
Armenia,,2020-01-16,7.61,21.56
Armenia,,2020-01-17,7.49,24.14
Armenia,,2020-01-18,10.71,22.13
Armenia,,2020-01-19,9.94,23.34
Armenia,,2020-01-20,8.63,22.69
Armenia,,2020-01-21,7.89,21.89
Armenia,,2020-01-22,7.57,22.63
Armenia,,2020-01-23,1.44,11.68
Armenia,,2020-01-24,0.15,17.66
Armenia,,2020-01-25,7.83,24.16
Armenia,,2020-01-26,8.83,25.05
Armenia,,2020-01-27,11.19,27.09
Armenia,,2020-01-28,12.5,26.45
Armenia,,2020-01-29,11.45,24.55
Armenia,,2020-01-30,17.39,27.57
Armenia,,2020-01-31,9.6,20.32
Armenia,,2020-02-01,4.94,21.4
Armenia,,2020-02-02,9.62,25.11
Armenia,,2020-02-03,11.94,22.6
Armenia,,2020-02-04,13.78,25.74
Armenia,,2020-02-05,20.71,32.81
Armenia,,2020-02-06,20.32,28.16
Armenia,,2020-02-07,12.1,23.03
Armenia,,2020-02-08,-5.87,11.69
Armenia,,2020-02-09,-6.26,7.35
Armenia,,2020-02-10,-6.58,9.35
Armenia,,2020-02-11,-5.37,14.38
Armenia,,2020-02-12,6.21,17.4
Armenia,,2020-02-13,2.2,14.73
Armenia,,2020-02-14,1.63,23.48
Armenia,,2020-02-15,12.68,26.11
Armenia,,2020-02-16,13.0,20.66
Armenia,,2020-02-17,11.89,27.72
Armenia,,2020-02-18,13.98,30.9
Armenia,,2020-02-19,19.95,29.05
Armenia,,2020-02-20,17.47,28.94
Armenia,,2020-02-21,17.9,30.7
Armenia,,2020-02-22,19.29,29.29
Armenia,,2020-02-23,18.11,30.43
Armenia,,2020-02-24,9.03,27.92
Armenia,,2020-02-25,8.27,27.49
Armenia,,2020-02-26,14.97,36.97
Armenia,,2020-02-27,21.03,35.31
Armenia,,2020-02-28,20.25,35.02
Armenia,,2020-02-29,21.82,31.58
Armenia,,2020-03-01,17.24,29.01
Armenia,,2020-03-02,16.59,33.84
Armenia,,2020-03-03,20.33,39.13
Armenia,,2020-03-04,23.16,40.99
Armenia,,2020-03-05,26.71,40.75
Armenia,,2020-03-06,25.39,38.3
Armenia,,2020-03-07,24.46,39.0
Armenia,,2020-03-08,24.81,40.69
Armenia,,2020-03-09,25.09,41.14
Armenia,,2020-03-10,26.68,41.56
Armenia,,2020-03-11,26.14,40.01
Armenia,,2020-03-12,29.68,40.71
Armenia,,2020-03-13,27.76,33.54
Armenia,,2020-03-14,26.87,37.11
Armenia,,2020-03-15,25.23,32.76
Armenia,,2020-03-16,25.32,33.22
Armenia,,2020-03-17,24.06,33.98
Armenia,,2020-03-18,21.51,31.08
Armenia,,2020-03-19,20.35,32.68
Armenia,,2020-03-20,19.56,30.63
Armenia,,2020-03-21,18.01,31.86
Armenia,,2020-03-22,17.68,36.78
Armenia,,2020-03-23,22.27,36.97
Armenia,,2020-03-24,23.97,36.24
Armenia,,2020-03-25,24.45,38.67
Armenia,,2020-03-26,23.44,38.15
Armenia,,2020-03-27,25.73,39.95
Armenia,,2020-03-28,22.77,32.58
Armenia,,2020-03-29,20.98,33.1
Armenia,,2020-03-30,20.89,35.84
Armenia,,2020-03-31,21.91,35.6
Armenia,,2020-04-01,23.95,33.54
Armenia,,2020-04-02,19.97,38.39
Armenia,,2020-04-03,23.19,30.77
Armenia,,2020-04-04,22.9,40.13
Armenia,,2020-04-05,28.63,38.41
Armenia,,2020-04-06,20.51,29.65
Armenia,,2020-04-07,13.43,32.47
Armenia,,2020-04-08,17.16,36.28
Armenia,,2020-04-09,23.09,34.48
Armenia,,2020-04-10,21.73,30.0
Armenia,,2020-04-11,18.75,35.52
Armenia,,2020-04-12,17.6,32.81
Armenia,,2020-04-13,19.95,38.56
Armenia,,2020-04-14,25.68,41.41
Armenia,,2020-04-15,27.19,39.53
Armenia,,2020-04-16,27.18,43.18
Armenia,,2020-04-17,29.99,49.75
Armenia,,2020-04-18,31.74,43.5
Armenia,,2020-04-19,29.55,46.5
Armenia,,2020-04-20,30.69,42.12
Aruba,,2019-12-31,78.21,85.23
Aruba,,2020-01-01,77.54,84.63
Aruba,,2020-01-02,76.95,84.54
Aruba,,2020-01-03,77.13,84.19
Aruba,,2020-01-04,77.14,84.67
Aruba,,2020-01-05,76.71,84.13
Aruba,,2020-01-06,75.46,83.35
Aruba,,2020-01-07,76.74,84.09
Aruba,,2020-01-08,77.22,84.49
Aruba,,2020-01-09,76.61,83.76
Aruba,,2020-01-10,78.14,83.35
Aruba,,2020-01-11,77.65,83.68
Aruba,,2020-01-12,77.77,83.94
Aruba,,2020-01-13,76.6,82.89
Aruba,,2020-01-14,75.93,82.87
Aruba,,2020-01-15,75.63,83.78
Aruba,,2020-01-16,77.22,84.26
Aruba,,2020-01-17,76.73,84.09
Aruba,,2020-01-18,76.54,83.88
Aruba,,2020-01-19,76.85,84.34
Aruba,,2020-01-20,76.85,84.31
Aruba,,2020-01-21,77.02,84.24
Aruba,,2020-01-22,76.74,83.2
Aruba,,2020-01-23,75.63,83.43
Aruba,,2020-01-24,75.32,83.74
Aruba,,2020-01-25,75.99,83.82
Aruba,,2020-01-26,76.19,82.91
Aruba,,2020-01-27,76.14,84.02
Aruba,,2020-01-28,76.36,83.94
Aruba,,2020-01-29,76.81,84.36
Aruba,,2020-01-30,76.41,84.3
Aruba,,2020-01-31,77.64,84.72
Aruba,,2020-02-01,78.35,84.62
Aruba,,2020-02-02,77.77,84.37
Aruba,,2020-02-03,76.85,84.13
Aruba,,2020-02-04,76.87,83.5
Aruba,,2020-02-05,76.04,83.94
Aruba,,2020-02-06,76.58,84.28
Aruba,,2020-02-07,77.27,84.19
Aruba,,2020-02-08,76.47,83.72
Aruba,,2020-02-09,75.51,83.32
Aruba,,2020-02-10,76.29,84.01
Aruba,,2020-02-11,76.23,83.64
Aruba,,2020-02-12,75.96,83.12
Aruba,,2020-02-13,76.14,82.71
Aruba,,2020-02-14,76.03,83.34
Aruba,,2020-02-15,75.98,83.57
Aruba,,2020-02-16,75.34,83.3
Aruba,,2020-02-17,76.78,83.65
Aruba,,2020-02-18,76.39,82.42
Aruba,,2020-02-19,76.57,82.93
Aruba,,2020-02-20,76.22,83.07
Aruba,,2020-02-21,75.93,83.15
Aruba,,2020-02-22,75.84,83.25
Aruba,,2020-02-23,74.94,83.43
Aruba,,2020-02-24,75.73,83.5
Aruba,,2020-02-25,76.32,84.07
Aruba,,2020-02-26,76.57,84.36
Aruba,,2020-02-27,76.62,84.28
Aruba,,2020-02-28,76.27,84.07
Aruba,,2020-02-29,75.68,84.28
Aruba,,2020-03-01,76.1,84.47
Aruba,,2020-03-02,76.25,84.55
Aruba,,2020-03-03,76.69,84.56
Aruba,,2020-03-04,76.58,84.75
Aruba,,2020-03-05,76.79,84.12
Aruba,,2020-03-06,76.53,84.11
Aruba,,2020-03-07,76.58,84.16
Aruba,,2020-03-08,76.49,84.25
Aruba,,2020-03-09,76.13,84.28
Aruba,,2020-03-10,76.22,83.99
Aruba,,2020-03-11,76.36,84.09
Aruba,,2020-03-12,75.99,83.86
Aruba,,2020-03-13,76.35,84.36
Aruba,,2020-03-14,76.45,83.69
Aruba,,2020-03-15,76.23,84.17
Aruba,,2020-03-16,76.08,82.47
Aruba,,2020-03-17,75.33,83.81
Aruba,,2020-03-18,75.85,83.97
Aruba,,2020-03-19,76.39,84.11
Aruba,,2020-03-20,76.69,83.37
Aruba,,2020-03-21,76.12,82.07
Aruba,,2020-03-22,75.85,83.5
Aruba,,2020-03-23,76.37,84.77
Aruba,,2020-03-24,77.02,84.64
Aruba,,2020-03-25,76.82,84.17
Aruba,,2020-03-26,76.76,84.72
Aruba,,2020-03-27,77.09,84.1
Aruba,,2020-03-28,76.43,84.19
Aruba,,2020-03-29,77.36,85.1
Aruba,,2020-03-30,77.36,84.29
Aruba,,2020-03-31,76.01,84.12
Aruba,,2020-04-01,77.16,84.46
Aruba,,2020-04-02,77.11,84.19
Aruba,,2020-04-03,77.56,85.61
Aruba,,2020-04-04,77.7,85.66
Aruba,,2020-04-05,78.68,85.23
Aruba,,2020-04-06,78.67,85.46
Aruba,,2020-04-07,78.79,85.67
Aruba,,2020-04-08,78.95,85.22
Aruba,,2020-04-09,78.74,85.27
Aruba,,2020-04-10,78.69,85.19
Aruba,,2020-04-11,78.9,85.3
Aruba,,2020-04-12,79.13,85.12
Aruba,,2020-04-13,78.63,85.31
Aruba,,2020-04-14,78.19,85.33
Aruba,,2020-04-15,77.6,85.61
Aruba,,2020-04-16,77.42,86.03
Aruba,,2020-04-17,77.28,86.19
Aruba,,2020-04-18,77.64,85.72
Aruba,,2020-04-19,78.05,85.17
Aruba,,2020-04-20,77.91,84.88
Australia,Australian Capital Territory,2019-12-31,52.95,92.24
Australia,Australian Capital Territory,2020-01-01,48.86,90.4
Australia,Australian Capital Territory,2020-01-02,49.83,94.53
Australia,Australian Capital Territory,2020-01-03,62.3,104.66
Australia,Australian Capital Territory,2020-01-04,57.5,80.83
Australia,Australian Capital Territory,2020-01-05,54.63,73.38
Australia,Australian Capital Territory,2020-01-06,58.48,89.59
Australia,Australian Capital Territory,2020-01-07,60.02,86.88
Australia,Australian Capital Territory,2020-01-08,58.77,79.94
Australia,Australian Capital Territory,2020-01-09,58.02,95.26
Australia,Australian Capital Territory,2020-01-10,56.82,80.71
Australia,Australian Capital Territory,2020-01-11,53.16,74.48
Australia,Australian Capital Territory,2020-01-12,47.39,82.94
Australia,Australian Capital Territory,2020-01-13,53.48,85.58
Australia,Australian Capital Territory,2020-01-14,54.35,84.33
Australia,Australian Capital Territory,2020-01-15,62.14,83.72
Australia,Australian Capital Territory,2020-01-16,59.6,73.98
Australia,Australian Capital Territory,2020-01-17,58.48,77.31
Australia,Australian Capital Territory,2020-01-18,54.07,83.03
Australia,Australian Capital Territory,2020-01-19,59.45,74.18
Australia,Australian Capital Territory,2020-01-20,55.01,78.91
Australia,Australian Capital Territory,2020-01-21,53.46,85.36
Australia,Australian Capital Territory,2020-01-22,62.54,84.32
Australia,Australian Capital Territory,2020-01-23,57.41,81.86
Australia,Australian Capital Territory,2020-01-24,55.17,85.76
Australia,Australian Capital Territory,2020-01-25,59.12,88.51
Australia,Australian Capital Territory,2020-01-26,55.5,91.06
Australia,Australian Capital Territory,2020-01-27,60.58,90.02
Australia,Australian Capital Territory,2020-01-28,57.65,89.87
Australia,Australian Capital Territory,2020-01-29,56.65,95.64
Australia,Australian Capital Territory,2020-01-30,64.52,102.46
Australia,Australian Capital Territory,2020-01-31,74.05,101.67
Australia,Australian Capital Territory,2020-02-01,67.24,89.51
Australia,Australian Capital Territory,2020-02-02,53.69,81.29
Australia,Australian Capital Territory,2020-02-03,42.45,77.06
Australia,Australian Capital Territory,2020-02-04,48.03,83.52
Australia,Australian Capital Territory,2020-02-05,57.61,74.31
Australia,Australian Capital Territory,2020-02-06,59.08,72.26
Australia,Australian Capital Territory,2020-02-07,58.11,69.1
Australia,Australian Capital Territory,2020-02-08,56.81,61.06
Australia,Australian Capital Territory,2020-02-09,58.99,76.8
Australia,Australian Capital Territory,2020-02-10,60.5,79.27
Australia,Australian Capital Territory,2020-02-11,60.14,80.34
Australia,Australian Capital Territory,2020-02-12,62.99,75.45
Australia,Australian Capital Territory,2020-02-13,60.44,79.14
Australia,Australian Capital Territory,2020-02-14,60.66,79.62
Australia,Australian Capital Territory,2020-02-15,59.68,74.7
Australia,Australian Capital Territory,2020-02-16,57.83,73.32
Australia,Australian Capital Territory,2020-02-17,59.06,83.1
Australia,Australian Capital Territory,2020-02-18,52.72,68.36
Australia,Australian Capital Territory,2020-02-19,46.11,73.86
Australia,Australian Capital Territory,2020-02-20,53.97,76.14
Australia,Australian Capital Territory,2020-02-21,52.34,72.02
Australia,Australian Capital Territory,2020-02-22,56.2,78.03
Australia,Australian Capital Territory,2020-02-23,55.03,83.1
Australia,Australian Capital Territory,2020-02-24,56.05,81.06
Australia,Australian Capital Territory,2020-02-25,55.1,79.32
Australia,Australian Capital Territory,2020-02-26,51.28,78.36
Australia,Australian Capital Territory,2020-02-27,44.8,78.58
Australia,Australian Capital Territory,2020-02-28,53.64,80.16
Australia,Australian Capital Territory,2020-02-29,53.45,83.92
Australia,Australian Capital Territory,2020-03-01,61.0,84.63
Australia,Australian Capital Territory,2020-03-02,53.18,70.71
Australia,Australian Capital Territory,2020-03-03,55.79,63.27
Australia,Australian Capital Territory,2020-03-04,59.28,62.78
Australia,Australian Capital Territory,2020-03-05,58.11,74.86
Australia,Australian Capital Territory,2020-03-06,53.84,70.7
Australia,Australian Capital Territory,2020-03-07,51.98,62.41
Australia,Australian Capital Territory,2020-03-08,50.53,66.92
Australia,Australian Capital Territory,2020-03-09,46.54,68.83
Australia,Australian Capital Territory,2020-03-10,49.33,72.8
Australia,Australian Capital Territory,2020-03-11,48.25,73.97
Australia,Australian Capital Territory,2020-03-12,48.16,75.45
Australia,Australian Capital Territory,2020-03-13,44.64,62.38
Australia,Australian Capital Territory,2020-03-14,39.42,67.88
Australia,Australian Capital Territory,2020-03-15,43.73,69.03
Australia,Australian Capital Territory,2020-03-16,44.05,72.51
Australia,Australian Capital Territory,2020-03-17,45.81,78.14
Australia,Australian Capital Territory,2020-03-18,53.47,81.1
Australia,Australian Capital Territory,2020-03-19,54.49,80.53
Australia,Australian Capital Territory,2020-03-20,46.43,72.7
Australia,Australian Capital Territory,2020-03-21,46.76,76.02
Australia,Australian Capital Territory,2020-03-22,45.33,69.52
Australia,Australian Capital Territory,2020-03-23,48.22,66.95
Australia,Australian Capital Territory,2020-03-24,51.91,76.0
Australia,Australian Capital Territory,2020-03-25,44.19,68.45
Australia,Australian Capital Territory,2020-03-26,46.85,69.31
Australia,Australian Capital Territory,2020-03-27,44.6,68.92
Australia,Australian Capital Territory,2020-03-28,51.12,71.95
Australia,Australian Capital Territory,2020-03-29,55.56,73.52
Australia,Australian Capital Territory,2020-03-30,51.04,73.86
Australia,Australian Capital Territory,2020-03-31,52.88,75.13
Australia,Australian Capital Territory,2020-04-01,54.88,61.93
Australia,Australian Capital Territory,2020-04-02,49.81,65.85
Australia,Australian Capital Territory,2020-04-03,47.83,59.67
Australia,Australian Capital Territory,2020-04-04,42.58,56.82
Australia,Australian Capital Territory,2020-04-05,47.84,66.82
Australia,Australian Capital Territory,2020-04-06,47.32,62.18
Australia,Australian Capital Territory,2020-04-07,47.9,60.27
Australia,Australian Capital Territory,2020-04-08,45.41,65.4
Australia,Australian Capital Territory,2020-04-09,48.83,66.09
Australia,Australian Capital Territory,2020-04-10,42.02,58.51
Australia,Australian Capital Territory,2020-04-11,34.94,62.92
Australia,Australian Capital Territory,2020-04-12,40.28,65.82
Australia,Australian Capital Territory,2020-04-13,41.73,72.82
Australia,Australian Capital Territory,2020-04-14,48.93,74.65
Australia,Australian Capital Territory,2020-04-15,52.6,69.52
Australia,Australian Capital Territory,2020-04-16,45.01,68.28
Australia,Australian Capital Territory,2020-04-17,38.8,68.19
Australia,Australian Capital Territory,2020-04-18,42.37,63.49
Australia,Australian Capital Territory,2020-04-19,43.0,62.51
Australia,Australian Capital Territory,2020-04-20,40.99,64.88
Australia,From Diamond Princess,2019-12-31,41.2,52.08
Australia,From Diamond Princess,2020-01-01,39.97,54.63
Australia,From Diamond Princess,2020-01-02,40.74,54.95
Australia,From Diamond Princess,2020-01-03,40.29,54.61
Australia,From Diamond Princess,2020-01-04,38.3,52.87
Australia,From Diamond Princess,2020-01-05,38.87,55.07
Australia,From Diamond Princess,2020-01-06,41.97,51.21
Australia,From Diamond Princess,2020-01-07,41.81,56.02
Australia,From Diamond Princess,2020-01-08,46.7,59.31
Australia,From Diamond Princess,2020-01-09,42.84,54.3
Australia,From Diamond Princess,2020-01-10,41.53,54.78
Australia,From Diamond Princess,2020-01-11,39.99,52.67
Australia,From Diamond Princess,2020-01-12,40.88,56.49
Australia,From Diamond Princess,2020-01-13,42.55,55.93
Australia,From Diamond Princess,2020-01-14,42.82,53.56
Australia,From Diamond Princess,2020-01-15,40.79,51.94
Australia,From Diamond Princess,2020-01-16,40.98,53.18
Australia,From Diamond Princess,2020-01-17,38.8,44.29
Australia,From Diamond Princess,2020-01-18,37.48,50.22
Australia,From Diamond Princess,2020-01-19,38.41,55.73
Australia,From Diamond Princess,2020-01-20,39.48,55.01
Australia,From Diamond Princess,2020-01-21,39.18,49.71
Australia,From Diamond Princess,2020-01-22,40.89,49.68
Australia,From Diamond Princess,2020-01-23,45.43,57.76
Australia,From Diamond Princess,2020-01-24,45.02,52.03
Australia,From Diamond Princess,2020-01-25,38.43,47.95
Australia,From Diamond Princess,2020-01-26,40.17,50.19
Australia,From Diamond Princess,2020-01-27,38.52,52.69
Australia,From Diamond Princess,2020-01-28,49.44,63.06
Australia,From Diamond Princess,2020-01-29,48.01,61.61
Australia,From Diamond Princess,2020-01-30,44.41,53.2
Australia,From Diamond Princess,2020-01-31,41.6,55.8
Australia,From Diamond Princess,2020-02-01,42.45,55.92
Australia,From Diamond Princess,2020-02-02,42.08,60.72
Australia,From Diamond Princess,2020-02-03,42.64,54.39
Australia,From Diamond Princess,2020-02-04,40.21,59.76
Australia,From Diamond Princess,2020-02-05,35.66,44.84
Australia,From Diamond Princess,2020-02-06,30.11,46.4
Australia,From Diamond Princess,2020-02-07,35.47,55.06
Australia,From Diamond Princess,2020-02-08,36.71,47.07
Australia,From Diamond Princess,2020-02-09,33.71,51.03
Australia,From Diamond Princess,2020-02-10,38.53,53.49
Australia,From Diamond Princess,2020-02-11,38.24,62.01
Australia,From Diamond Princess,2020-02-12,50.91,63.8
Australia,From Diamond Princess,2020-02-13,48.29,60.71
Australia,From Diamond Princess,2020-02-14,46.52,62.84
Australia,From Diamond Princess,2020-02-15,48.13,55.35
Australia,From Diamond Princess,2020-02-16,47.53,62.33
Australia,From Diamond Princess,2020-02-17,39.41,54.71
Australia,From Diamond Princess,2020-02-18,36.57,55.54
Australia,From Diamond Princess,2020-02-19,39.69,57.42
Australia,From Diamond Princess,2020-02-20,44.04,58.36
Australia,From Diamond Princess,2020-02-21,48.6,63.55
Australia,From Diamond Princess,2020-02-22,45.46,60.95
Australia,From Diamond Princess,2020-02-23,39.54,59.7
Australia,From Diamond Princess,2020-02-24,43.06,61.03
Australia,From Diamond Princess,2020-02-25,45.39,51.99
Australia,From Diamond Princess,2020-02-26,40.92,52.97
Australia,From Diamond Princess,2020-02-27,36.12,51.74
Australia,From Diamond Princess,2020-02-28,41.42,57.64
Australia,From Diamond Princess,2020-02-29,45.9,62.83
Australia,From Diamond Princess,2020-03-01,45.59,54.21
Australia,From Diamond Princess,2020-03-02,42.61,60.89
Australia,From Diamond Princess,2020-03-03,47.47,54.37
Australia,From Diamond Princess,2020-03-04,43.57,55.83
Australia,From Diamond Princess,2020-03-05,39.27,57.58
Australia,From Diamond Princess,2020-03-06,43.37,55.0
Australia,From Diamond Princess,2020-03-07,44.4,51.29
Australia,From Diamond Princess,2020-03-08,48.38,64.77
Australia,From Diamond Princess,2020-03-09,54.17,63.78
Australia,From Diamond Princess,2020-03-10,51.57,66.5
Australia,From Diamond Princess,2020-03-11,44.53,59.67
Australia,From Diamond Princess,2020-03-12,48.68,65.67
Australia,From Diamond Princess,2020-03-13,39.73,53.26
Australia,From Diamond Princess,2020-03-14,38.15,52.32
Australia,From Diamond Princess,2020-03-15,38.68,56.81
Australia,From Diamond Princess,2020-03-16,37.38,57.57
Australia,From Diamond Princess,2020-03-17,42.55,64.24
Australia,From Diamond Princess,2020-03-18,44.91,69.21
Australia,From Diamond Princess,2020-03-19,50.92,65.56
Australia,From Diamond Princess,2020-03-20,44.12,69.91
Australia,From Diamond Princess,2020-03-21,48.67,73.33
Australia,From Diamond Princess,2020-03-22,44.86,57.75
Australia,From Diamond Princess,2020-03-23,43.08,56.15
Australia,From Diamond Princess,2020-03-24,37.47,59.21
Australia,From Diamond Princess,2020-03-25,45.34,66.11
Australia,From Diamond Princess,2020-03-26,49.43,70.68
Australia,From Diamond Princess,2020-03-27,47.75,70.87
Australia,From Diamond Princess,2020-03-28,37.36,47.05
Australia,From Diamond Princess,2020-03-29,39.81,54.87
Australia,From Diamond Princess,2020-03-30,45.43,58.93
Australia,From Diamond Princess,2020-03-31,50.61,56.66
Australia,From Diamond Princess,2020-04-01,50.84,64.91
Australia,From Diamond Princess,2020-04-02,45.81,63.71
Australia,From Diamond Princess,2020-04-03,50.65,70.09
Australia,From Diamond Princess,2020-04-04,47.63,60.37
Australia,From Diamond Princess,2020-04-05,45.88,62.69
Australia,From Diamond Princess,2020-04-06,46.95,62.84
Australia,From Diamond Princess,2020-04-07,47.57,67.47
Australia,From Diamond Princess,2020-04-08,49.51,65.27
Australia,From Diamond Princess,2020-04-09,45.97,61.64
Australia,From Diamond Princess,2020-04-10,46.19,60.94
Australia,From Diamond Princess,2020-04-11,45.49,57.81
Australia,From Diamond Princess,2020-04-12,43.95,56.66
Australia,From Diamond Princess,2020-04-13,45.05,61.77
Australia,From Diamond Princess,2020-04-14,44.06,67.7
Australia,From Diamond Princess,2020-04-15,49.14,62.99
Australia,From Diamond Princess,2020-04-16,47.26,61.07
Australia,From Diamond Princess,2020-04-17,55.25,67.08
Australia,From Diamond Princess,2020-04-18,51.12,69.59
Australia,From Diamond Princess,2020-04-19,50.49,54.28
Australia,From Diamond Princess,2020-04-20,50.42,67.33
Australia,New South Wales,2019-12-31,66.33,75.18
Australia,New South Wales,2020-01-01,67.81,76.39
Australia,New South Wales,2020-01-02,70.46,82.07
Australia,New South Wales,2020-01-03,69.84,98.67
Australia,New South Wales,2020-01-04,68.47,76.01
Australia,New South Wales,2020-01-05,67.59,76.73
Australia,New South Wales,2020-01-06,69.25,82.83
Australia,New South Wales,2020-01-07,70.23,78.57
Australia,New South Wales,2020-01-08,70.0,78.07
Australia,New South Wales,2020-01-09,70.61,84.35
Australia,New South Wales,2020-01-10,67.08,79.28
Australia,New South Wales,2020-01-11,64.55,71.33
Australia,New South Wales,2020-01-12,64.8,77.13
Australia,New South Wales,2020-01-13,66.5,79.06
Australia,New South Wales,2020-01-14,66.5,80.57
Australia,New South Wales,2020-01-15,71.26,83.7
Australia,New South Wales,2020-01-16,68.45,71.9
Australia,New South Wales,2020-01-17,67.59,72.0
Australia,New South Wales,2020-01-18,66.99,75.73
Australia,New South Wales,2020-01-19,68.04,82.08
Australia,New South Wales,2020-01-20,65.84,84.74
Australia,New South Wales,2020-01-21,69.02,84.64
Australia,New South Wales,2020-01-22,71.11,102.41
Australia,New South Wales,2020-01-23,73.91,85.68
Australia,New South Wales,2020-01-24,72.22,82.93
Australia,New South Wales,2020-01-25,71.92,89.94
Australia,New South Wales,2020-01-26,71.93,82.55
Australia,New South Wales,2020-01-27,73.15,85.15
Australia,New South Wales,2020-01-28,71.86,80.05
Australia,New South Wales,2020-01-29,68.5,83.49
Australia,New South Wales,2020-01-30,72.02,86.52
Australia,New South Wales,2020-01-31,74.83,94.68
Australia,New South Wales,2020-02-01,74.76,85.12
Australia,New South Wales,2020-02-02,66.14,88.44
